date,close,volume,open,high,low
5/16/2019,3.86,551876,3.91,3.935,3.82
5/15/2019,3.94,829484,3.92,3.97,3.9
5/14/2019,3.93,927707,3.98,3.98,3.87
5/13/2019,3.97,1801389,3.86,4.01,3.84
5/10/2019,3.84,1921420,3.88,3.9,3.82
5/9/2019,3.85,886791,3.89,3.91,3.83
5/8/2019,3.87,777300,3.99,3.99,3.835
5/7/2019,3.96,1148721,3.88,3.98,3.85
5/6/2019,3.89,846065,3.95,3.9576,3.87
5/3/2019,3.91,568106,3.91,3.97,3.91
5/2/2019,3.9,1343971,3.92,3.98,3.85
5/1/2019,3.96,1354222,4,4.05,3.89
4/30/2019,4,642044,3.96,4.01,3.96
4/29/2019,3.97,4483282,4.11,4.11,3.95
4/26/2019,4.13,657492,4.09,4.1899,4.09
4/25/2019,4.09,1158614,4.04,4.12,4.03
4/24/2019,4.05,1442533,4.03,4.085,4
4/23/2019,4.04,1177639,4.01,4.09,3.99
4/22/2019,4.05,878257,4.18,4.18,4.03
4/18/2019,4.12,778565,4.14,4.18,4.08
4/17/2019,4.16,947364,4.15,4.21,4.1
4/16/2019,4.18,1179006,4.27,4.27,4.135
4/15/2019,4.33,1402316,4.29,4.33,4.23
4/12/2019,4.33,444045,4.31,4.35,4.28
4/11/2019,4.32,593917,4.34,4.36,4.26
4/10/2019,4.37,848505,4.46,4.5,4.355
4/9/2019,4.49,1092030,4.45,4.54,4.4
4/8/2019,4.41,1081320,4.38,4.45,4.36
4/5/2019,4.29,1916335,4.3,4.32,4.22
4/4/2019,4.33,1061450,4.21,4.3586,4.1639
4/3/2019,4.25,2164176,4.01,4.27,3.97
4/2/2019,4.16,876684,4.04,4.17,4.04
4/1/2019,4.06,1487963,4.16,4.19,3.99
3/29/2019,4.17,933168,4.23,4.23,4.13
3/28/2019,4.18,1810582,4.31,4.31,4.15
3/27/2019,4.35,860715,4.39,4.43,4.34
3/26/2019,4.42,953391,4.38,4.46,4.345
3/25/2019,4.45,1507747,4.36,4.5,4.34
3/22/2019,4.32,1183591,4.25,4.41,4.25
3/21/2019,4.3,969920,4.3,4.32,4.185
3/20/2019,4.26,1416730,4.23,4.295,4.1
3/19/2019,4.22,579105,4.23,4.28,4.21
3/18/2019,4.23,1189160,4.33,4.33,4.18
3/15/2019,4.31,4001888,4.33,4.345,4.21
3/14/2019,4.3,1414899,4.25,4.33,4.24
3/13/2019,4.35,2235191,4.15,4.37,4.145
3/12/2019,4.15,1123314,4.22,4.25,4.14
3/11/2019,4.22,1633885,4.23,4.24,4.09
3/8/2019,4.22,2611690,4.05,4.22,4.04
3/7/2019,4,1687579,3.92,4.01,3.875
3/6/2019,3.89,1321354,3.93,3.96,3.85
3/5/2019,3.96,979352,3.95,3.97,3.91
3/4/2019,3.95,1204682,3.84,3.98,3.84
3/1/2019,3.93,1817224,3.96,3.98,3.865
2/28/2019,3.97,1807903,3.91,4,3.84
2/27/2019,3.95,2447901,3.93,3.97,3.85
2/26/2019,3.96,1542559,3.83,3.96,3.76
2/25/2019,3.87,1059956,3.93,3.97,3.86
2/22/2019,3.93,1883381,3.87,3.95,3.84
2/21/2019,3.84,2207030,3.8,3.855,3.68
2/20/2019,3.83,1230473,3.83,3.9,3.8
2/19/2019,3.85,1550527,3.79,3.88,3.79
2/15/2019,3.79,1143454,3.71,3.79,3.64
2/14/2019,3.72,890928,3.66,3.72,3.62
2/13/2019,3.64,1345357,3.52,3.66,3.515
2/12/2019,3.56,615986,3.67,3.67,3.54
2/11/2019,3.63,733045,3.7,3.71,3.62
2/8/2019,3.7,516588,3.69,3.73,3.66
2/7/2019,3.68,703574,3.75,3.77,3.66
2/6/2019,3.75,658352,3.76,3.86,3.725
2/5/2019,3.82,658633,3.89,3.89,3.77
2/4/2019,3.86,1720223,3.81,3.9,3.79
2/1/2019,3.85,724930,3.9,3.92,3.78
1/31/2019,3.89,1230835,3.85,3.92,3.84
1/30/2019,3.83,2602579,3.78,3.8551,3.67
1/29/2019,3.77,1360941,3.74,3.8151,3.69
1/28/2019,3.69,901884,3.7,3.71,3.61
1/25/2019,3.64,1348558,3.6,3.73,3.54
1/24/2019,3.51,1172508,3.55,3.5579,3.42
1/23/2019,3.53,983394,3.61,3.61,3.49
1/22/2019,3.59,1006632,3.56,3.61,3.5
1/18/2019,3.5,1541875,3.7,3.7,3.5
1/17/2019,3.7,690300,3.71,3.765,3.7
1/16/2019,3.74,771519,3.73,3.79,3.7
1/15/2019,3.74,895786,3.81,3.84,3.71
1/14/2019,3.83,1037452,3.9,3.905,3.77
1/11/2019,3.88,604488,3.94,3.985,3.88
1/10/2019,3.94,851366,3.98,4.05,3.94
1/9/2019,4.02,835328,4,4.045,3.96
1/8/2019,3.99,861900,3.99,4.03,3.915
1/7/2019,4,1059591,4.1,4.1,3.98
1/4/2019,4.09,970956,4.1,4.11,4.01
1/3/2019,4.14,1670875,3.97,4.15,3.97
1/2/2019,3.96,772235,3.93,4.02,3.89
12/31/2018,3.95,1088261,3.99,3.9911,3.88
12/28/2018,3.93,1111029,3.98,4.02,3.91
12/27/2018,4,1293681,4,4.05,3.88
12/26/2018,3.99,1254709,3.98,4.08,3.945
12/24/2018,3.97,1065061,3.92,3.98,3.88
12/21/2018,3.83,4097920,3.88,3.915,3.76
12/20/2018,3.88,2407149,3.86,3.92,3.805
12/19/2018,3.7,2503007,3.91,4.016,3.7
12/18/2018,3.91,1491956,3.83,3.98,3.83
12/17/2018,3.87,1378411,3.83,3.915,3.81
12/14/2018,3.84,1051991,3.91,3.91,3.78
12/13/2018,3.92,1310437,4,4.03,3.89
12/12/2018,3.99,1733224,3.85,4,3.85
12/11/2018,3.86,1398553,3.87,3.94,3.84
12/10/2018,3.88,1112964,3.9,3.99,3.85
12/7/2018,3.92,3193148,3.81,3.96,3.78
12/6/2018,3.76,1521015,3.81,3.82,3.73
12/4/2018,3.77,1997558,3.8,3.89,3.75
12/3/2018,3.76,1766131,3.75,3.78,3.685
11/30/2018,3.67,564426,3.69,3.73,3.625
11/29/2018,3.72,1549802,3.76,3.79,3.7
11/28/2018,3.76,1565117,3.63,3.79,3.62
11/27/2018,3.68,1015042,3.75,3.75,3.62
11/26/2018,3.73,953568,3.78,3.85,3.71
11/23/2018,3.82,315198,3.73,3.9401,3.73
11/21/2018,3.91,1272089,3.8,3.93,3.79
11/20/2018,3.8,1112088,3.83,3.86,3.74
11/19/2018,3.84,1363444,3.87,3.91,3.79
11/16/2018,3.88,2463143,3.9,3.96,3.86
11/15/2018,3.86,1440114,3.84,3.93,3.78
11/14/2018,3.84,868433,3.73,3.89,3.71
11/13/2018,3.72,704535,3.78,3.8199,3.7028
11/12/2018,3.78,754360,3.89,3.93,3.77
11/9/2018,3.9,1469934,3.93,4.02,3.9
11/8/2018,3.99,1268810,3.97,4.06,3.97
11/7/2018,3.99,1133814,4.05,4.13,3.98
11/6/2018,4.04,662555,4.03,4.09,4.01
11/5/2018,4.04,1169570,4.05,4.18,4.02
11/2/2018,4.11,956011,4.13,4.22,4.11
11/1/2018,4.18,1611062,4.09,4.25,4.08
10/31/2018,4.03,1824978,4.13,4.13,4.02
10/30/2018,4.18,872595,4.05,4.22,4.05
10/29/2018,4.12,1633365,3.94,4.17,3.91
10/26/2018,3.97,1194215,3.99,4.16,3.97
10/25/2018,3.99,1898855,4.23,4.27,3.99
10/24/2018,4.25,884426,4.25,4.33,4.2
10/23/2018,4.27,1045431,4.29,4.305,4.17
10/22/2018,4.18,563581,4.26,4.27,4.17
10/19/2018,4.27,1035803,4.21,4.27,4.15
10/18/2018,4.22,644721,4.21,4.3,4.19
10/17/2018,4.25,1131654,4.2,4.28,4.14
10/16/2018,4.17,1152799,4.31,4.33,4.16
10/15/2018,4.3,1197526,4.19,4.325,4.17
10/12/2018,4.16,1351925,4.2,4.23,3.99
10/11/2018,4.2,2013925,3.98,4.2099,3.91
10/10/2018,3.91,1118832,3.98,4.01,3.79
10/9/2018,3.99,943228,3.94,4.06,3.92
10/8/2018,3.94,882174,3.93,3.975,3.82
10/5/2018,4,750228,4,4.09,3.965
10/4/2018,3.96,1206384,3.91,4.07,3.87
10/3/2018,3.92,2789945,3.81,3.98,3.67
10/2/2018,3.79,1072867,3.71,3.86,3.69
10/1/2018,3.69,683209,3.66,3.735,3.635
9/28/2018,3.71,453001,3.68,3.755,3.63
9/27/2018,3.65,683015,3.67,3.67,3.58
9/26/2018,3.7,744665,3.7,3.79,3.66
9/25/2018,3.75,932849,3.88,3.89,3.75
9/24/2018,3.82,1148482,3.82,3.92,3.79
9/21/2018,3.77,2872799,3.81,3.84,3.76
9/20/2018,3.87,1062175,3.75,3.88,3.74
9/19/2018,3.74,719287,3.69,3.8,3.69
9/18/2018,3.71,878087,3.69,3.76,3.64
9/17/2018,3.68,1258344,3.58,3.72,3.51
9/14/2018,3.54,1019558,3.61,3.66,3.54
9/13/2018,3.63,938996,3.83,3.84,3.625
9/12/2018,3.75,1776605,3.55,3.815,3.47
9/11/2018,3.55,788544,3.41,3.5599,3.41
9/10/2018,3.45,927771,3.52,3.57,3.45
9/7/2018,3.49,778283,3.46,3.5735,3.45
9/6/2018,3.49,1065303,3.55,3.645,3.48
9/5/2018,3.52,650791,3.58,3.61,3.49
9/4/2018,3.58,1257444,3.63,3.65,3.47
8/31/2018,3.67,681486,3.64,3.705,3.61
8/30/2018,3.64,1103719,3.73,3.78,3.62
8/29/2018,3.76,493901,3.72,3.81,3.68
8/28/2018,3.74,872969,3.85,3.87,3.695
8/27/2018,3.83,847711,3.79,3.85,3.75
8/24/2018,3.74,1080069,3.47,3.76,3.47
8/23/2018,3.45,2861985,3.66,3.67,3.43
8/22/2018,3.68,936826,3.73,3.75,3.6646
8/21/2018,3.73,1318371,3.67,3.75,3.61
8/20/2018,3.64,1511747,3.77,3.83,3.63
8/17/2018,3.77,2255712,3.66,3.82,3.66
8/16/2018,3.65,3243964,4.22,4.25,3.63
8/15/2018,4.23,2654669,4.31,4.35,4.19
8/14/2018,4.38,1515019,4.37,4.42,4.31
8/13/2018,4.31,1316963,4.31,4.37,4.29
8/10/2018,4.33,710240,4.3,4.355,4.25
8/9/2018,4.31,496086,4.35,4.375,4.29
8/8/2018,4.31,555343,4.27,4.37,4.27
8/7/2018,4.27,658812,4.27,4.33,4.27
8/6/2018,4.27,677882,4.25,4.38,4.25
8/3/2018,4.3,646410,4.3,4.4,4.29
8/2/2018,4.3,612505,4.23,4.3588,4.23
8/1/2018,4.27,1245927,4.3,4.37,4.27
7/31/2018,4.31,594491,4.28,4.38,4.27
7/30/2018,4.28,601251,4.34,4.38,4.28
7/27/2018,4.35,945236,4.49,4.52,4.335
7/26/2018,4.47,1232425,4.5,4.55,4.45
7/25/2018,4.5,731965,4.46,4.56,4.46
7/24/2018,4.43,1020109,4.43,4.51,4.36
7/23/2018,4.45,711806,4.43,4.48,4.35
7/20/2018,4.48,1355178,4.56,4.58,4.4
7/19/2018,4.53,1167997,4.31,4.59,4.3
7/18/2018,4.35,997678,4.43,4.51,4.35
7/17/2018,4.43,18087900,4.32,4.505,4.31
7/16/2018,4.32,721308,4.32,4.45,4.28
7/13/2018,4.29,485545,4.31,4.35,4.27
7/12/2018,4.3,474652,4.37,4.41,4.3
7/11/2018,4.37,558490,4.43,4.47,4.35
7/10/2018,4.46,444462,4.4,4.48,4.39
7/9/2018,4.43,1115294,4.6,4.62,4.41
7/6/2018,4.56,698808,4.56,4.5901,4.52
7/5/2018,4.57,999549,4.66,4.68,4.54
7/3/2018,4.62,852122,4.48,4.62,4.42
7/2/2018,4.47,906358,4.41,4.53,4.41
6/29/2018,4.45,886229,4.34,4.47,4.3
6/28/2018,4.32,751576,4.15,4.35,4.15
6/27/2018,4.31,1330587,4.4,4.45,4.29
6/26/2018,4.39,1226150,4.27,4.45,4.27
6/25/2018,4.31,3583147,4.59,4.6,4.24
6/22/2018,4.58,893255,4.6,4.63,4.57
6/21/2018,4.6,771561,4.66,4.67,4.59
6/20/2018,4.64,811336,4.69,4.73,4.61
6/19/2018,4.66,690414,4.58,4.68,4.58
6/18/2018,4.62,859850,4.74,4.78,4.59
6/15/2018,4.75,3808825,4.74,4.77,4.635
6/14/2018,4.79,1235995,4.8,4.82,4.72
6/13/2018,4.74,1508192,4.61,4.77,4.5701
6/12/2018,4.57,2859271,4.47,4.59,4.46
6/11/2018,4.47,1145907,4.43,4.47,4.35
6/8/2018,4.45,906505,4.48,4.5,4.42
6/7/2018,4.5,653580,4.57,4.6,4.5
6/6/2018,4.54,932638,4.57,4.61,4.52
6/5/2018,4.57,1389357,4.51,4.6,4.51
6/4/2018,4.55,1629226,4.65,4.71,4.54
6/1/2018,4.68,1207067,4.82,4.85,4.66
5/31/2018,4.84,1180984,4.83,4.875,4.815
5/30/2018,4.85,1304322,4.89,4.9,4.82
5/29/2018,4.85,957398,4.79,4.88,4.76
5/25/2018,4.86,851925,4.83,4.8699,4.8
5/24/2018,4.81,1154166,4.66,4.83,4.63
5/23/2018,4.66,759286,4.55,4.68,4.54
5/22/2018,4.58,1120144,4.67,4.8,4.565
5/21/2018,4.67,1280936,4.79,4.79,4.67
5/18/2018,4.83,760494,4.83,4.895,4.82
5/17/2018,4.86,579012,4.94,4.94,4.84
5/16/2018,4.92,1142175,4.88,4.94,4.86
5/15/2018,4.88,1506454,4.85,4.9,4.6993
5/14/2018,4.92,1168472,4.93,4.97,4.87
5/11/2018,4.9,989572,4.89,4.96,4.86
5/10/2018,4.84,857989,4.84,4.93,4.81
5/9/2018,4.8,1903296,4.86,4.95,4.75
5/8/2018,4.89,1010499,4.72,4.905,4.65
5/7/2018,4.75,1464861,4.97,5.01,4.74
5/4/2018,5.02,818461,4.93,5.045,4.93
5/3/2018,4.96,886418,5.04,5.04,4.91
5/2/2018,4.92,2236286,4.91,5.03,4.9
5/1/2018,4.9,1091883,4.76,4.92,4.7
4/30/2018,4.78,1353227,4.73,4.85,4.71
4/27/2018,4.75,406749,4.73,4.79,4.7
4/26/2018,4.72,656686,4.8,4.81,4.69
4/25/2018,4.78,1456993,4.75,4.84,4.74
4/24/2018,4.8,1777679,4.6,4.94,4.58
4/23/2018,4.62,839108,4.74,4.74,4.6
4/20/2018,4.81,1384064,4.69,4.825,4.67
4/19/2018,4.72,984199,4.62,4.73,4.58
4/18/2018,4.63,1294644,4.66,4.68,4.585
4/17/2018,4.61,566519,4.69,4.69,4.6
4/16/2018,4.68,640944,4.62,4.69,4.59
4/13/2018,4.65,767336,4.65,4.675,4.6
4/12/2018,4.62,725213,4.63,4.66,4.55
4/11/2018,4.65,2694531,4.64,4.79,4.55
4/10/2018,4.61,644349,4.67,4.67,4.575
4/9/2018,4.65,751966,4.68,4.68,4.58
4/6/2018,4.65,1419223,4.54,4.69,4.53
4/5/2018,4.5,1636875,4.42,4.64,4.41
4/4/2018,4.57,1776773,4.6,4.72,4.54
4/3/2018,4.57,1350916,4.48,4.58,4.45
4/2/2018,4.51,1998575,4.39,4.51,4.32
3/29/2018,4.33,1158820,4.29,4.38,4.26
3/28/2018,4.31,862243,4.45,4.4561,4.2838
3/27/2018,4.48,1394148,4.65,4.65,4.44
3/26/2018,4.68,1381464,4.64,4.72,4.58
3/23/2018,4.61,2347073,4.54,4.64,4.46
3/22/2018,4.46,1234454,4.43,4.48,4.35
3/21/2018,4.44,1348746,4.44,4.56,4.32
3/20/2018,4.42,1452173,4.34,4.43,4.28
3/19/2018,4.39,5347963,4,4.58,3.93
3/16/2018,4.08,4294954,4.18,4.19,4.04
3/15/2018,4.2,2435981,3.94,4.21,3.94
3/14/2018,3.99,675895,3.95,4.01,3.9
3/13/2018,3.97,812243,4.03,4.05,3.95
3/12/2018,4,1463336,3.97,4.02,3.92
3/9/2018,3.96,715220,4,4.015,3.93
3/8/2018,4.01,454834,4,4.03,3.92
3/7/2018,3.99,1029498,4.1,4.1,3.96
3/6/2018,4.1,1091788,4.09,4.18,4.07
3/5/2018,4.03,1480859,3.88,4.06,3.88
3/2/2018,3.88,1353634,4.06,4.06,3.87
3/1/2018,4.01,1000160,3.93,4.055,3.8645
2/28/2018,3.96,941020,3.95,3.995,3.9
2/27/2018,3.94,1474447,4.05,4.07,3.92
2/26/2018,4.07,928737,4.13,4.14,4.02
2/23/2018,4.08,843322,4.01,4.12,4
2/22/2018,4.03,850079,4.1,4.14,3.99
2/21/2018,4.07,1523655,4.02,4.2,4.005
2/20/2018,4.01,1831295,4.09,4.18,4
2/16/2018,4.17,2492379,4.1,4.18,4.07
2/15/2018,4.16,1786036,4.13,4.22,4.04
2/14/2018,4.15,3788739,3.71,4.19,3.69
2/13/2018,3.71,752157,3.79,3.79,3.66
2/12/2018,3.78,1679718,3.76,3.8,3.6538
2/9/2018,3.6,3059502,3.69,3.71,3.59
2/8/2018,3.69,1876451,3.69,3.78,3.64
2/7/2018,3.66,1885486,3.66,3.745,3.6
2/6/2018,3.72,2115751,3.69,3.819,3.68
2/5/2018,3.71,2388780,3.61,3.765,3.59
2/2/2018,3.63,2181587,3.66,3.71,3.61
2/1/2018,3.72,1328768,3.66,3.76,3.64
1/31/2018,3.72,2438169,3.71,3.78,3.6
1/30/2018,3.72,2124367,3.85,3.87,3.71
1/29/2018,3.82,2733275,3.97,3.99,3.82
1/26/2018,3.97,2508914,3.96,3.975,3.81
1/25/2018,3.9,4367937,4.25,4.365,3.88
1/24/2018,4.41,4553002,4.05,4.42,4.04
1/23/2018,4,2031772,3.94,4.02,3.81
1/22/2018,3.94,1159611,4,4.04,3.92
1/19/2018,3.98,980305,3.94,3.99,3.9
1/18/2018,3.91,1197103,4,4.01,3.9
1/17/2018,3.97,1698621,3.9,4.03,3.9
1/16/2018,3.96,1036350,4,4.03,3.88
1/12/2018,3.96,1045436,3.9,3.99,3.89
1/11/2018,3.88,921538,3.89,3.92,3.84
1/10/2018,3.88,876305,3.85,3.92,3.81
1/9/2018,3.79,780057,3.77,3.87,3.75
1/8/2018,3.79,1155514,3.86,3.86,3.75
1/5/2018,3.86,1042685,3.88,3.91,3.84
1/4/2018,3.92,2148665,3.9,3.97,3.87
1/3/2018,3.95,2224325,4.08,4.08,3.91
1/2/2018,4.06,1607196,3.97,4.08,3.93
12/29/2017,3.93,1494055,3.97,4.02,3.91
12/28/2017,4,1308570,4.07,4.09,3.95
12/27/2017,4.05,1244430,4.04,4.11,4
12/26/2017,4.02,1253822,3.96,4.04,3.95
12/22/2017,3.97,1041652,3.95,4.055,3.95
12/21/2017,4.06,1440328,3.98,4.086,3.97
12/20/2017,4.03,1817619,4.01,4.06,3.88
12/19/2017,4.01,3114294,3.83,4.03,3.77
12/18/2017,3.78,1381352,3.68,3.79,3.66
12/15/2017,3.68,3441740,3.64,3.68,3.61
12/14/2017,3.64,1047006,3.62,3.68,3.6
12/13/2017,3.65,1792242,3.45,3.68,3.45
12/12/2017,3.51,1495269,3.6,3.61,3.455
12/11/2017,3.61,2034706,3.45,3.64,3.41
12/8/2017,3.44,1207551,3.35,3.49,3.35
12/7/2017,3.4,2198064,3.42,3.53,3.38
12/6/2017,3.5,2459252,3.75,3.81,3.5
12/5/2017,3.76,1088987,3.82,3.89,3.76
12/4/2017,3.83,522401,3.87,3.87,3.82
12/1/2017,3.86,1237888,3.85,3.92,3.85
11/30/2017,3.85,940422,3.86,3.9,3.84
11/29/2017,3.87,955272,3.87,3.95,3.85
11/28/2017,3.92,931690,3.89,3.97,3.89
11/27/2017,3.91,1103676,3.86,3.93,3.82
11/24/2017,3.85,411263,3.84,3.86,3.805
11/22/2017,3.86,1083291,3.84,3.88,3.805
11/21/2017,3.83,562238,3.83,3.87,3.82
11/20/2017,3.82,1435220,3.86,3.885,3.77
11/17/2017,3.89,2424078,3.86,3.93,3.79
11/16/2017,3.85,2693714,3.96,4.01,3.82
11/15/2017,3.99,1828203,4.1,4.14,3.99
11/14/2017,4.09,1013289,4.14,4.21,4.085
11/13/2017,4.15,998401,4.14,4.23,4.135
11/10/2017,4.16,991575,4.11,4.17,4.0745
11/9/2017,4.12,975386,4.11,4.14,4.07
11/8/2017,4.11,783804,4.11,4.12,4.07
11/7/2017,4.09,935230,4.12,4.12,4.03
11/6/2017,4.13,2032912,4.07,4.2,4.054
11/3/2017,4.09,960340,4.07,4.11,4.04
11/2/2017,4.08,696707,4.1,4.11,4.06
11/1/2017,4.1,1721444,4.06,4.15,4.06
10/31/2017,4.07,1364970,4.09,4.12,4.06
10/30/2017,4.1,1553301,4.05,4.15,4.05
10/27/2017,4.07,1054365,4.06,4.125,4.05
10/26/2017,4.06,1368751,4.09,4.14,4.06
10/25/2017,4.06,1509958,4.05,4.125,4.05
10/24/2017,4.07,987424,4.11,4.15,4.06
10/23/2017,4.13,1922904,4.07,4.145,4.03
10/20/2017,4.12,772153,4.08,4.155,4.07
10/19/2017,4.14,891139,4.14,4.16,4.085
10/18/2017,4.12,1874759,4.13,4.19,4.11
10/17/2017,4.17,1630419,4.06,4.18,4.04
10/16/2017,4.11,2100510,4.23,4.27,4.06
10/13/2017,4.21,941341,4.25,4.27,4.185
10/12/2017,4.25,1105211,4.3,4.3,4.19
10/11/2017,4.31,1678814,4.19,4.31,4.14
10/10/2017,4.19,2153125,4.2,4.3,4.15
10/9/2017,4.22,1734692,4.15,4.25,4.115
10/6/2017,4.21,3062459,4.06,4.22,4.04
10/5/2017,4.1,2293066,4.07,4.13,4.03
10/4/2017,4.06,3266605,4.16,4.2,4.05
10/3/2017,4.15,1235455,4.15,4.21,4.13
10/2/2017,4.14,1237786,4.11,4.18,4.07
9/29/2017,4.12,2077621,4.24,4.24,4.08
9/28/2017,4.21,1472274,4.25,4.31,4.14
9/27/2017,4.25,950849,4.25,4.3,4.23
9/26/2017,4.26,836352,4.26,4.34,4.26
9/25/2017,4.34,1341522,4.27,4.379,4.24
9/22/2017,4.26,1598442,4.08,4.29,4.071
9/21/2017,4.05,1041943,4.02,4.12,4.02
9/20/2017,4.04,1649796,4.11,4.17,4.025
9/19/2017,4.1,1235149,4.05,4.15,4.05
9/18/2017,4.07,1852759,4.1,4.14,4.04
9/15/2017,4.14,2171873,4.22,4.23,4.14
9/14/2017,4.2,855639,4.16,4.25,4.12
9/13/2017,4.16,1283370,4.27,4.296,4.16
9/12/2017,4.3,1305162,4.2,4.32,4.17
9/11/2017,4.2,2508038,4.41,4.49,4.2
9/8/2017,4.54,1499375,4.56,4.62,4.431
9/7/2017,4.6,2320101,4.56,4.64,4.52
9/6/2017,4.52,2021785,4.52,4.58,4.43
9/5/2017,4.54,2964832,4.43,4.55,4.38
9/1/2017,4.38,1133158,4.39,4.4,4.305
8/31/2017,4.36,1292534,4.24,4.36,4.24
8/30/2017,4.23,1107083,4.3,4.34,4.18
8/29/2017,4.31,2639988,4.42,4.44,4.225
8/28/2017,4.36,2063975,4.36,4.43,4.31
8/25/2017,4.3,1166373,4.33,4.385,4.26
8/24/2017,4.33,1058301,4.25,4.33,4.195
8/23/2017,4.28,1449580,4.17,4.28,4.13
8/22/2017,4.14,1166402,4.12,4.19,4.12
8/21/2017,4.15,1040984,4.1,4.18,4.08
8/18/2017,4.08,1404445,4.18,4.22,4.07
8/17/2017,4.09,1286958,4.13,4.15,4.02
8/16/2017,4.09,1335917,4.01,4.145,4.01
8/15/2017,4.03,1121965,4,4.08,3.99
8/14/2017,4.07,1551611,3.97,4.13,3.95
8/11/2017,4.01,1996545,4.01,4.03,3.91
8/10/2017,3.97,4121554,4.26,4.26,3.95
8/9/2017,4.13,2509429,4.23,4.28,4.11
8/8/2017,4.15,2162273,4.18,4.23,4.1
8/7/2017,4.14,1617850,4.2,4.31,4.14
8/4/2017,4.19,2295949,4.28,4.36,4.19
8/3/2017,4.35,1127005,4.41,4.41,4.315
8/2/2017,4.34,1655172,4.4,4.48,4.34
8/1/2017,4.43,1975884,4.45,4.57,4.4
7/31/2017,4.47,1732262,4.54,4.59,4.43
7/28/2017,4.54,1901581,4.41,4.59,4.41
7/27/2017,4.35,2276936,4.58,4.58,4.35
7/26/2017,4.58,3444181,4.3,4.6,4.28
7/25/2017,4.33,2517820,4.43,4.4855,4.3
7/24/2017,4.4,2611470,4.69,4.69,4.4
7/21/2017,4.69,1700357,4.6,4.695,4.56
7/20/2017,4.58,1685766,4.63,4.67,4.54
7/19/2017,4.63,1361623,4.64,4.67,4.51
7/18/2017,4.61,1567631,4.55,4.64,4.51
7/17/2017,4.52,2449776,4.59,4.66,4.44
7/14/2017,4.56,2067980,4.61,4.64,4.5
7/13/2017,4.54,1388636,4.56,4.6,4.46
7/12/2017,4.57,1747774,4.66,4.67,4.5
7/11/2017,4.6,2556278,4.64,4.64,4.41
7/10/2017,4.67,2731624,4.39,4.67,4.39
7/7/2017,4.39,2007649,4.45,4.46,4.315
7/6/2017,4.47,1402425,4.58,4.61,4.46
7/5/2017,4.57,2078087,4.41,4.57,4.3982
7/3/2017,4.41,1078155,4.45,4.5,4.37
6/30/2017,4.56,1885989,4.49,4.59,4.41
6/29/2017,4.48,4636003,4.68,4.71,4.38
6/28/2017,4.73,1573641,4.81,4.8866,4.67
6/27/2017,4.81,3659799,4.61,4.86,4.5976
6/26/2017,4.57,3104812,4.5,4.6,4.43
6/23/2017,4.57,3504388,4.57,4.58,4.36
6/22/2017,4.42,2486835,4.37,4.42,4.32
6/21/2017,4.29,2760807,4.21,4.31,4.18
6/20/2017,4.21,2647221,4,4.23,3.99
6/19/2017,4.01,3059429,4.02,4.09,3.98
6/16/2017,4.03,17124420,4.07,4.15,4.03
6/15/2017,4.06,2454467,3.98,4.1941,3.96
6/14/2017,4.03,5978579,4.49,4.49,3.955
6/13/2017,4.34,3037505,4.18,4.46,4.16
6/12/2017,4.19,3236537,3.93,4.21,3.88
6/9/2017,3.98,2307906,3.96,4.08,3.94
6/8/2017,4.09,2202614,4.12,4.12,3.965
6/7/2017,4.18,2383402,4.15,4.24,4.11
6/6/2017,4.25,4766831,4.07,4.25,4.02
6/5/2017,4,1807551,4.09,4.11,3.935
6/2/2017,4.05,2146717,3.96,4.07,3.94
6/1/2017,3.93,1422538,3.87,3.95,3.85
5/31/2017,3.93,2591858,3.87,3.95,3.78
5/30/2017,3.87,1733137,3.89,3.93,3.85
5/26/2017,3.95,2108426,4.06,4.0791,3.93
5/25/2017,4.02,1773166,4.01,4.065,3.93
5/24/2017,4.06,4111170,3.97,4.105,3.84
5/23/2017,3.99,3448978,4.23,4.26,3.98
5/22/2017,4.23,1884492,4.24,4.29,4.18
5/19/2017,4.21,4127407,4.3,4.3,4.14
5/18/2017,4.24,2646024,4.41,4.41,4.21
5/17/2017,4.47,3170025,4.45,4.54,4.38
5/16/2017,4.38,1499520,4.47,4.48,4.36
5/15/2017,4.45,2329443,4.5,4.525,4.36
5/12/2017,4.41,2865941,4.32,4.44,4.3
5/11/2017,4.27,2903752,4.13,4.27,4.06
5/10/2017,4.1,1800236,4.07,4.16,4.04
5/9/2017,4.02,1746514,3.95,4.06,3.92
5/8/2017,4.02,2356705,3.98,4.03,3.885
5/5/2017,3.96,2214062,3.96,4.07,3.91
5/4/2017,3.92,3158213,3.91,4.06,3.91
5/3/2017,4.01,2880394,4.02,4.1301,3.97
5/2/2017,4.05,2577457,3.94,4.09,3.93
5/1/2017,3.95,2854870,4.14,4.14,3.94
4/28/2017,4.18,3817117,4,4.22,3.965
4/27/2017,4.01,3618405,4.07,4.0716,3.93
4/26/2017,4.13,5220130,3.99,4.13,3.89
4/25/2017,4.05,6067239,4.18,4.2,3.9
4/24/2017,4.28,2655317,4.34,4.36,4.24
4/21/2017,4.42,2288025,4.37,4.46,4.29
4/20/2017,4.37,2454586,4.32,4.405,4.28
4/19/2017,4.33,3755065,4.39,4.42,4.16
4/18/2017,4.45,2719144,4.47,4.52,4.35
