date,close,volume,open,high,low
3/14/2019,3.1,40108690,3.02,3.12,3.0199
3/13/2019,3.02,33138700,2.94,3.03,2.92
3/12/2019,2.88,35571920,2.78,2.93,2.77
3/11/2019,2.75,39406660,2.75,2.79,2.67
3/8/2019,2.73,54081690,2.88,2.88,2.71
3/7/2019,2.97,48855680,3,3.04,2.91
3/6/2019,2.98,47418250,3.08,3.095,2.97
3/5/2019,3.14,44145810,3.21,3.22,3.09
3/4/2019,3.19,75879220,3.22,3.32,3.05
3/1/2019,3.13,81148780,3.01,3.22,3
2/28/2019,2.96,57303450,2.95,2.97,2.83
2/27/2019,2.9,120904600,2.87,2.99,2.73
2/26/2019,2.63,42376220,2.64,2.67,2.56
2/25/2019,2.64,38574320,2.58,2.64,2.55
2/22/2019,2.6,33551740,2.63,2.69,2.57
2/21/2019,2.6,50362600,2.73,2.75,2.58
2/20/2019,2.75,35185410,2.66,2.75,2.65
2/19/2019,2.68,30253650,2.64,2.69,2.62
2/15/2019,2.62,27246690,2.55,2.62,2.54
2/14/2019,2.51,36688590,2.49,2.56,2.44
2/13/2019,2.49,40497500,2.44,2.52,2.42
2/12/2019,2.41,52843290,2.49,2.52,2.41
2/11/2019,2.4,41638150,2.41,2.47,2.345
2/8/2019,2.39,53262240,2.48,2.52,2.29
2/7/2019,2.47,58371080,2.55,2.57,2.4
2/6/2019,2.6,45247020,2.7,2.73,2.58
2/5/2019,2.7,59799190,2.78,2.81,2.7
2/4/2019,2.79,43477970,2.79,2.82,2.74
2/1/2019,2.84,61590400,2.85,2.87,2.74
1/31/2019,2.85,69211240,2.92,2.96,2.77
1/30/2019,2.9,35549570,2.85,2.95,2.81
1/29/2019,2.8,27273140,2.83,2.88,2.79
1/28/2019,2.82,41103980,2.72,2.83,2.63
1/25/2019,2.78,47325520,2.78,2.9,2.72
1/24/2019,2.75,31718550,2.68,2.76,2.62
1/23/2019,2.69,39462510,2.79,2.83,2.65
1/22/2019,2.74,53023830,2.9,2.9,2.71
1/18/2019,2.97,44256830,2.96,3,2.87
1/17/2019,2.89,37249550,2.83,2.91,2.73
1/16/2019,2.85,35239800,2.86,2.96,2.82
1/15/2019,2.85,34118790,2.77,2.87,2.76
1/14/2019,2.73,39180280,2.68,2.81,2.67
1/11/2019,2.72,40336270,2.69,2.77,2.66
1/10/2019,2.73,49241950,2.7,2.785,2.56
1/9/2019,2.76,94147460,2.62,2.87,2.57
1/8/2019,2.45,43363760,2.45,2.54,2.37
1/7/2019,2.37,37419690,2.31,2.44,2.25
1/4/2019,2.25,49276960,2.21,2.34,2.19
1/3/2019,2.13,39851670,2.17,2.19,2.06
1/2/2019,2.19,37432130,2,2.24,2
12/31/2018,2.1,42081410,2.2,2.22,2.03
12/28/2018,2.15,41804600,2.22,2.29,2.09
12/27/2018,2.21,55165730,2.12,2.21,2.06
12/26/2018,2.19,76015740,1.95,2.19,1.85
12/24/2018,1.73,42029060,1.9,1.92,1.71
12/21/2018,1.9,61575310,1.85,2.03,1.84
12/20/2018,1.84,77064120,2.02,2.04,1.805
12/19/2018,2.02,54122380,2.12,2.21,2
12/18/2018,2.12,52922950,2.28,2.29,2.1
12/17/2018,2.25,40972740,2.31,2.43,2.23
12/14/2018,2.33,47960130,2.52,2.55,2.33
12/13/2018,2.58,43853740,2.58,2.6,2.51
12/12/2018,2.57,29326440,2.65,2.69,2.56
12/11/2018,2.57,51895320,2.71,2.73,2.57
12/10/2018,2.65,40876450,2.69,2.76,2.57
12/7/2018,2.72,37594820,2.81,2.855,2.71
12/6/2018,2.72,56175070,2.82,2.82,2.61
12/4/2018,2.89,36868630,3.1,3.12,2.89
12/3/2018,3.09,29306240,3.05,3.1,2.95
11/30/2018,2.92,31023930,3,3.01,2.9
11/29/2018,3.03,23639390,3.03,3.09,2.965
11/28/2018,3.01,33567780,3,3.05,2.86
11/27/2018,2.99,33541850,3.15,3.15,2.95
11/26/2018,3.15,28275740,3.23,3.275,3.12
11/23/2018,3.15,17592800,3.16,3.21,3.09
11/21/2018,3.26,25481420,3.3,3.345,3.23
11/20/2018,3.2,43551790,3.39,3.4,3.14
11/19/2018,3.48,28454120,3.55,3.57,3.42
11/16/2018,3.58,33082200,3.73,3.76,3.535
11/15/2018,3.73,27909090,3.61,3.76,3.6
11/14/2018,3.67,46461600,3.74,3.78,3.63
11/13/2018,3.56,42164040,3.53,3.66,3.46
11/12/2018,3.46,30036920,3.72,3.73,3.46
11/9/2018,3.63,37000940,3.5,3.6899,3.46
11/8/2018,3.54,27839180,3.7,3.71,3.53
11/7/2018,3.72,26539080,3.69,3.79,3.59
11/6/2018,3.65,31980710,3.79,3.865,3.6
11/5/2018,3.79,44100970,3.66,3.83,3.63
11/2/2018,3.49,38730470,3.6,3.68,3.43
11/1/2018,3.57,49394090,3.6,3.665,3.43
10/31/2018,3.51,46043280,3.439,3.63,3.36
10/30/2018,3.27,119076000,3.34,3.53,3.16
10/29/2018,3.72,28841360,3.93,3.94,3.62
10/26/2018,3.82,34982740,3.89,3.965,3.7
10/25/2018,4,26325620,4.05,4.075,3.9
10/24/2018,3.92,43177640,4.5,4.52,3.91
10/23/2018,4.46,36215940,4.4,4.56,4.31
10/22/2018,4.54,28464520,4.72,4.755,4.44
10/19/2018,4.69,23672680,4.68,4.86,4.66
10/18/2018,4.66,26377190,4.63,4.75,4.55
10/17/2018,4.7,24329770,4.76,4.805,4.55
10/16/2018,4.82,27511550,4.62,4.83,4.59
10/15/2018,4.6,26115060,4.49,4.64,4.45
10/12/2018,4.45,28733500,4.53,4.53,4.35
10/11/2018,4.37,39513930,4.54,4.55,4.27
10/10/2018,4.61,37998490,4.88,4.8999,4.61
10/9/2018,4.87,37072360,4.7,4.98,4.66
10/8/2018,4.67,20908150,4.44,4.69,4.42
10/5/2018,4.48,18212330,4.56,4.6,4.43
10/4/2018,4.59,24531180,4.68,4.73,4.53
10/3/2018,4.73,25379520,4.54,4.735,4.45
10/2/2018,4.52,20414820,4.59,4.6,4.44
10/1/2018,4.58,23902820,4.53,4.615,4.475
9/28/2018,4.49,15273070,4.43,4.54,4.42
9/27/2018,4.46,18347220,4.48,4.55,4.43
9/26/2018,4.4,24896320,4.55,4.6,4.4
9/25/2018,4.62,25285610,4.7,4.75,4.61
9/24/2018,4.67,29673660,4.58,4.69,4.55
9/21/2018,4.44,31012070,4.42,4.51,4.4
9/20/2018,4.41,29166890,4.35,4.49,4.33
9/19/2018,4.3,19848340,4.12,4.34,4.115
9/18/2018,4.13,23670510,4.05,4.16,4
9/17/2018,3.98,15933070,4,4.06,3.98
9/14/2018,4,24351070,4.01,4.06,3.95
9/13/2018,4.01,23214000,4.02,4.09,3.99
9/12/2018,4.06,23504860,4.12,4.14,4.01
9/11/2018,4.06,24928430,4.07,4.11,4
9/10/2018,4.08,20358120,4.05,4.15,4.04
9/7/2018,4.03,35427830,4.01,4.11,3.8801
9/6/2018,4.06,31114210,4.3,4.31,4.05
9/5/2018,4.31,21041440,4.27,4.36,4.215
9/4/2018,4.31,25773640,4.46,4.49,4.29
8/31/2018,4.43,25563720,4.48,4.49,4.35
8/30/2018,4.51,14555760,4.5,4.55,4.44
8/29/2018,4.5,17266980,4.44,4.56,4.38
8/28/2018,4.43,25351150,4.57,4.59,4.4
8/27/2018,4.56,14792080,4.58,4.64,4.52
8/24/2018,4.57,19031040,4.75,4.78,4.555
8/23/2018,4.68,13183170,4.66,4.68,4.6
8/22/2018,4.71,20017410,4.61,4.735,4.58
8/21/2018,4.56,17163610,4.48,4.6,4.48
8/20/2018,4.42,17633030,4.3,4.42,4.28
8/17/2018,4.31,24232270,4.26,4.36,4.26
8/16/2018,4.25,25290180,4.41,4.43,4.23
8/15/2018,4.4,38663820,4.43,4.4656,4.16
8/14/2018,4.51,20853490,4.53,4.6,4.48
8/13/2018,4.44,28163580,4.65,4.71,4.43
8/10/2018,4.66,18674970,4.59,4.67,4.55
8/9/2018,4.63,15477270,4.69,4.72,4.6
8/8/2018,4.66,19755600,4.68,4.7,4.58
8/7/2018,4.7,28842750,4.77,4.88,4.68
8/6/2018,4.7,37341720,4.46,4.7899,4.4411
8/3/2018,4.46,27102150,4.43,4.54,4.355
8/2/2018,4.41,16992400,4.39,4.49,4.35
8/1/2018,4.45,55122860,4.47,4.49,4.24
7/31/2018,4.72,49455170,4.67,4.75,4.51
7/30/2018,4.67,37380050,4.48,4.67,4.4201
7/27/2018,4.41,91893330,4.91,4.98,4.37
7/26/2018,4.4,27715560,4.44,4.54,4.39
7/25/2018,4.41,28573370,4.52,4.57,4.38
7/24/2018,4.52,29435370,4.55,4.7,4.49
7/23/2018,4.51,20096940,4.63,4.63,4.465
7/20/2018,4.55,33820260,4.66,4.68,4.46
7/19/2018,4.67,27374910,4.63,4.74,4.565
7/18/2018,4.66,48531560,4.69,4.71,4.48
7/17/2018,4.77,37181220,4.83,4.87,4.68
7/16/2018,4.9,38868780,5.08,5.119,4.81
7/13/2018,5.19,18869480,5.13,5.26,5.12
7/12/2018,5.12,26758810,5.22,5.26,5.09
7/11/2018,5.15,37988760,5.32,5.4,5.08
7/10/2018,5.4,33174850,5.47,5.6,5.32
7/9/2018,5.39,27803780,5.32,5.46,5.32
7/6/2018,5.29,16303310,5.22,5.33,5.19
7/5/2018,5.27,22347270,5.3,5.376,5.23
7/3/2018,5.28,17997620,5.3,5.42,5.24
7/2/2018,5.18,19951610,5.14,5.23,5.11
6/29/2018,5.24,30812390,5.17,5.35,5.17
6/28/2018,5.18,29522870,5.17,5.24,5.05
6/27/2018,5.16,54890470,5.1,5.44,5.07
6/26/2018,5.03,33669920,4.91,5.05,4.77
6/25/2018,4.89,30019980,5.06,5.12,4.83
6/22/2018,5.05,51260900,5.05,5.13,4.96
6/21/2018,4.87,40245510,4.83,5.02,4.82
6/20/2018,4.88,24438830,4.84,4.89,4.755
6/19/2018,4.79,24251240,4.64,4.8,4.58
6/18/2018,4.74,25378810,4.61,4.79,4.6
6/15/2018,4.64,37391630,4.7,4.7,4.55
6/14/2018,4.73,21935000,4.83,4.8441,4.7
6/13/2018,4.76,30248430,4.75,4.83,4.67
6/12/2018,4.81,40029680,4.99,5.05,4.78
6/11/2018,4.92,39592890,4.81,5,4.8012
6/8/2018,4.81,39954870,4.68,4.88,4.58
6/7/2018,4.7,53331800,4.49,4.82,4.45
6/6/2018,4.37,23901160,4.33,4.39,4.21
6/5/2018,4.32,26347150,4.28,4.39,4.2
6/4/2018,4.32,37150610,4.56,4.65,4.28
6/1/2018,4.53,42429160,4.45,4.6,4.41
5/31/2018,4.47,35135460,4.49,4.57,4.39
5/30/2018,4.51,38870600,4.35,4.56,4.315
5/29/2018,4.28,34741450,4.17,4.37,4.16
5/25/2018,4.3,71827660,4.38,4.42,4.09
5/24/2018,4.55,47608770,4.52,4.65,4.49
5/23/2018,4.64,69347290,4.48,4.72,4.37
5/22/2018,4.54,138805400,4.8,5,4.46
5/21/2018,4.61,95897240,4.22,4.68,4.15
5/18/2018,4.06,97109420,4.42,4.515,3.97
5/17/2018,4.29,88466890,4.01,4.29,3.97
5/16/2018,3.93,44137390,3.7,3.95,3.67
5/15/2018,3.71,36422040,3.62,3.74,3.61
5/14/2018,3.6,36134930,3.4,3.63,3.37
5/11/2018,3.36,19512050,3.35,3.42,3.31
5/10/2018,3.35,24445770,3.33,3.38,3.27
5/9/2018,3.26,45673480,3.17,3.33,3.16
5/8/2018,3.13,27850160,3.12,3.13,3
5/7/2018,3.13,33921130,3.09,3.18,3.06
5/4/2018,3.05,29102140,2.92,3.05,2.89
5/3/2018,2.92,27069330,2.91,2.95,2.86
5/2/2018,2.93,47114360,3.07,3.07,2.9
5/1/2018,2.98,35780370,2.96,3,2.9
4/30/2018,2.97,21681440,2.97,2.97,2.91
4/27/2018,2.95,24806680,3,3.04,2.94
4/26/2018,3.02,22210500,3.02,3.04,2.96
4/25/2018,2.98,22701420,2.94,3.02,2.92
4/24/2018,2.94,26219340,3,3.06,2.91
4/23/2018,2.98,17562170,3,3.03,2.92
4/20/2018,3,22806410,3,3.03,2.96
4/19/2018,3.03,29900090,3.15,3.18,3.01
4/18/2018,3.13,49658730,3.09,3.165,3.02
4/17/2018,3.04,28569470,3.06,3.09,3.01
4/16/2018,3.11,27682350,3.12,3.25,3.06
4/13/2018,3.14,13897120,3.17,3.21,3.13
4/12/2018,3.15,16084510,3.15,3.2,3.11
4/11/2018,3.19,26454740,3.09,3.21,3.06
4/10/2018,3.09,26535720,3,3.12,2.96
4/9/2018,2.96,19099200,2.99,3.03,2.92
4/6/2018,2.98,23568860,3.02,3.08,2.93
4/5/2018,3.08,29152190,2.94,3.1,2.92
4/4/2018,2.91,22084240,2.86,2.93,2.82
4/3/2018,2.92,24081620,2.97,2.98,2.85
4/2/2018,2.97,38287240,2.98,3,2.81
3/29/2018,3.02,22386710,3,3.04,2.96
3/28/2018,2.99,36524280,2.92,3,2.82
3/27/2018,2.95,37920950,3.09,3.1,2.92
3/26/2018,3.12,21512130,3.12,3.13,3.01
3/23/2018,3.07,26704860,3.15,3.21,3.05
3/22/2018,3.11,20896630,3.15,3.2,3.08
3/21/2018,3.23,33788450,3.12,3.24,3.11
3/20/2018,3.11,32367600,3.01,3.13,3.01
3/19/2018,3.01,27724060,3.05,3.09,2.99
3/16/2018,3.06,196967300,3.03,3.13,2.98
3/15/2018,3.02,31024480,3.06,3.12,2.98
3/14/2018,3.03,34760000,3.15,3.17,3.02
3/13/2018,3.12,24302050,3.12,3.17,3.09
3/12/2018,3.11,26265910,3.11,3.17,3.05
3/9/2018,3.1,29106180,3.05,3.11,3.01
3/8/2018,2.97,20870230,3.06,3.08,2.97
3/7/2018,3.04,27674250,3.05,3.14,3.01
3/6/2018,3.11,27188810,3.16,3.18,3.025
3/5/2018,3.12,37340680,2.95,3.18,2.93
3/2/2018,2.96,31774990,2.8,2.98,2.77
3/1/2018,2.8,43285220,2.83,2.9,2.77
2/28/2018,2.82,53308320,3.06,3.09,2.8
2/27/2018,3.06,38895060,3.18,3.23,3.06
2/26/2018,3.21,38153240,3.2,3.28,3.06
2/23/2018,3.2,78392740,3.38,3.43,3.04
2/22/2018,3.2,130367600,2.87,3.33,2.86
2/21/2018,2.63,36124120,2.78,2.7928,2.63
2/20/2018,2.77,21207520,2.77,2.79,2.73
2/16/2018,2.73,29023120,2.85,2.86,2.7
2/15/2018,2.86,27708790,2.82,2.88,2.72
2/14/2018,2.8,26887300,2.7,2.865,2.66
2/13/2018,2.74,30933140,2.85,2.87,2.72
2/12/2018,2.85,32863100,2.92,2.97,2.84
2/9/2018,2.85,66335240,2.85,2.87,2.53
2/8/2018,2.82,33703500,2.92,2.955,2.8
2/7/2018,2.89,71118330,3.12,3.16,2.8
2/6/2018,3.13,46910400,3.01,3.19,2.98
2/5/2018,3.09,51624470,3.3,3.37,3
2/2/2018,3.33,42950150,3.43,3.44,3.3
2/1/2018,3.46,50674440,3.49,3.5,3.3
1/31/2018,3.5,42882350,3.68,3.69,3.5
1/30/2018,3.63,58553210,3.85,3.85,3.62
1/29/2018,3.88,26665070,3.95,3.99,3.86
1/26/2018,4,20752100,4,4.01,3.94
1/25/2018,3.96,32725890,4.14,4.18,3.92
1/24/2018,4.08,29107800,4.09,4.18,4.07
1/23/2018,4.07,29424530,4.05,4.11,3.97
1/22/2018,3.97,28263670,3.97,3.99,3.9
1/19/2018,3.95,22362340,4,4,3.91
1/18/2018,3.99,23756370,4.07,4.08,3.97
1/17/2018,4.09,33261650,4.17,4.18,4.02
1/16/2018,4.14,32587210,4.3,4.3,4.12
1/12/2018,4.28,33170070,4.22,4.335,4.18
1/11/2018,4.19,55724000,4.04,4.26,4.01
1/10/2018,4,50998570,4.08,4.1,4
1/9/2018,4.05,28521980,4,4.1,3.98
1/8/2018,3.97,20865250,4,4.0001,3.88
1/5/2018,3.99,33600250,4.02,4.02,3.93
1/4/2018,4.05,33888340,4.12,4.12,4
1/3/2018,4.07,30292210,4.14,4.16,4.03
1/2/2018,4.1,35179590,4.05,4.17,4
12/29/2017,3.96,24054680,4.08,4.13,3.96
12/28/2017,4.04,30482200,3.96,4.09,3.91
12/27/2017,3.88,19501750,4.01,4.05,3.88
12/26/2017,4,18567480,3.89,4,3.88
12/22/2017,3.85,20162980,3.84,3.95,3.82
12/21/2017,3.84,24130700,3.71,3.88,3.71
12/20/2017,3.78,24246640,3.66,3.8,3.6
12/19/2017,3.61,19439230,3.69,3.74,3.61
12/18/2017,3.69,29900300,3.57,3.7,3.52
12/15/2017,3.51,42158790,3.66,3.69,3.5
12/14/2017,3.64,25450720,3.72,3.81,3.64
12/13/2017,3.72,16887320,3.83,3.8587,3.71
12/12/2017,3.81,24464210,3.89,3.9,3.754
12/11/2017,3.83,24510140,3.71,3.88,3.71
12/8/2017,3.68,29963890,3.75,3.8,3.66
12/7/2017,3.7,28213110,3.81,3.81,3.69
12/6/2017,3.77,27739960,3.92,3.94,3.76
12/5/2017,3.92,21765000,3.98,4.04,3.92
12/4/2017,3.95,20559350,4.08,4.14,3.91
12/1/2017,4.09,26795580,4.1,4.24,4.07
11/30/2017,4.07,40954330,4.05,4.25,4.04
11/29/2017,4.05,33379260,3.89,4.07,3.87
11/28/2017,3.87,12721670,3.83,3.9,3.77
11/27/2017,3.81,18698030,3.92,3.93,3.8
11/24/2017,3.92,13097660,4,4.05,3.9
11/22/2017,3.97,19194660,3.87,3.98,3.85
11/21/2017,3.81,20411870,3.9,3.94,3.8
11/20/2017,3.87,24057020,3.94,4.05,3.85
11/17/2017,4.02,21858220,3.9,4.05,3.89
11/16/2017,3.85,18915060,3.865,3.935,3.83
11/15/2017,3.85,21510580,3.92,3.98,3.85
11/14/2017,3.94,29880890,4.12,4.16,3.94
11/13/2017,4.15,26945690,4.11,4.27,4.07
11/10/2017,4.14,23490520,4.13,4.19,4.04
11/9/2017,4.11,28508340,4,4.195,3.97
11/8/2017,3.97,29618280,4.16,4.17,3.97
11/7/2017,4.18,25223260,4.15,4.22,4.08
11/6/2017,4.18,49767170,3.78,4.18,3.78
11/3/2017,3.74,29061730,3.65,3.79,3.62
11/2/2017,3.66,43403270,3.78,3.81,3.65
11/1/2017,3.96,31407500,3.98,4.07,3.96
10/31/2017,3.9,21487800,3.8,3.94,3.76
10/30/2017,3.84,28775740,3.75,3.99,3.73
10/27/2017,3.77,35009610,3.49,3.78,3.465
10/26/2017,3.53,23563230,3.54,3.56,3.41
10/25/2017,3.55,28578770,3.61,3.64,3.45
10/24/2017,3.65,21265280,3.65,3.69,3.6
10/23/2017,3.61,21160350,3.8,3.83,3.6
10/20/2017,3.8,15415780,3.84,3.86,3.77
10/19/2017,3.84,23856250,3.7,3.88,3.7
10/18/2017,3.77,19512780,3.8,3.88,3.73
10/17/2017,3.78,19303050,3.86,3.87,3.73
10/16/2017,3.82,14119830,3.92,3.95,3.82
10/13/2017,3.88,15958180,3.9,3.93,3.85
10/12/2017,3.85,26778410,3.9,3.93,3.78
10/11/2017,3.95,32004740,3.92,3.975,3.76
10/10/2017,3.91,43106220,4.22,4.2311,3.91
10/9/2017,4.19,10940110,4.2,4.2158,4.13
10/6/2017,4.2,20698910,4.26,4.269,4.12
10/5/2017,4.3,21184130,4.27,4.33,4.26
10/4/2017,4.27,17181820,4.28,4.32,4.23
10/3/2017,4.29,19845100,4.31,4.34,4.26
10/2/2017,4.35,24786910,4.15,4.38,4.08
9/29/2017,4.3,22848410,4.34,4.38,4.28
9/28/2017,4.35,33327470,4.47,4.49,4.25
9/27/2017,4.42,30772130,4.38,4.449,4.301
9/26/2017,4.37,29854860,4.33,4.44,4.29
9/25/2017,4.37,29140860,4.27,4.39,4.265
9/22/2017,4.22,18598990,4.16,4.25,4.14
9/21/2017,4.17,21428670,4.15,4.185,4.08
9/20/2017,4.19,38871990,4.05,4.25,4.04
9/19/2017,4.04,19115760,4.08,4.1,3.98
9/18/2017,4.05,29255180,4.03,4.12,3.95
9/15/2017,4,66680550,4.1,4.11,3.95
9/14/2017,4.1,44963470,4.04,4.18,4.02
9/13/2017,3.94,49751060,3.82,4.04,3.81
9/12/2017,3.74,32575240,3.66,3.85,3.65
9/11/2017,3.63,22828350,3.66,3.7,3.61
9/8/2017,3.64,39727900,3.83,3.86,3.56
9/7/2017,3.87,22851400,3.75,3.9,3.75
9/6/2017,3.76,23085470,3.74,3.82,3.71
9/5/2017,3.7,31345900,3.78,3.83,3.68
9/1/2017,3.76,21929810,3.65,3.79,3.62
8/31/2017,3.64,28170180,3.64,3.72,3.615
8/30/2017,3.61,23383790,3.61,3.68,3.56
8/29/2017,3.64,27006170,3.59,3.66,3.55
8/28/2017,3.65,40439130,3.79,3.83,3.59
8/25/2017,3.79,44958880,3.89,3.89,3.79
8/24/2017,3.86,31711340,3.88,3.96,3.82
8/23/2017,3.89,28372320,3.83,3.96,3.79
8/22/2017,3.85,21652060,3.83,3.88,3.81
8/21/2017,3.82,25715750,3.93,3.94,3.76
8/18/2017,3.96,35118090,3.85,4.01,3.82
8/17/2017,3.88,36121940,3.96,4.04,3.81
8/16/2017,4,32357100,4,4.03,3.9
8/15/2017,3.98,39964400,4.1,4.1,3.92
8/14/2017,4.07,19414510,4.14,4.175,4.06
8/11/2017,4.14,32312600,4.11,4.17,4.05
8/10/2017,4.14,46918590,4.38,4.44,4.13
8/9/2017,4.37,26060710,4.43,4.48,4.31
8/8/2017,4.4,27637110,4.35,4.48,4.34
8/7/2017,4.35,37202380,4.49,4.51,4.32
8/4/2017,4.53,32043440,4.53,4.59,4.47
8/3/2017,4.5,65219550,4.78,4.78,4.5
8/2/2017,4.62,44523940,4.83,4.83,4.61
8/1/2017,4.79,35219810,4.94,4.97,4.78
7/31/2017,4.96,31588010,5.04,5.05,4.84
7/28/2017,5.06,41586290,5.05,5.2,4.97
7/27/2017,5.06,43582510,4.85,5.07,4.77
7/26/2017,4.84,27446730,4.9,4.95,4.78
7/25/2017,4.85,39325840,4.76,4.94,4.75
7/24/2017,4.66,23181010,4.73,4.76,4.65
7/21/2017,4.69,31538360,4.83,4.87,4.66
7/20/2017,4.84,24695600,4.98,5.02,4.84
